Code	Region	Country	variable	value	region
266	Sub-Saharan Africa	Gabon	1991	4.47455	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1991	7.45326	Sub-Saharan Africa
426	Sub-Saharan Africa	Lesotho	1991	4.463	Sub-Saharan Africa
516	Sub-Saharan Africa	Namibia	1991	6.25308	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1991	5.86924	Sub-Saharan Africa
748	Sub-Saharan Africa	Swaziland	1991	6	Sub-Saharan Africa
108	Sub-Saharan Africa	Burundi	1991	1.15463	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1991	5.1407	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1991	3.08857	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1991	3.24768	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1991	6.68965	Sub-Saharan Africa
508	Sub-Saharan Africa	Mozambique	1991	2.01414	Sub-Saharan Africa
646	Sub-Saharan Africa	Rwanda	1991	2.10385	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1991	9.06687	Sub-Saharan Africa
706	Sub-Saharan Africa	Somalia	1991	0.824945	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1991	2.63002	Sub-Saharan Africa
834	Sub-Saharan Africa	United Republic of Tanzania	1991	2.87502	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1991	5.28463	Sub-Saharan Africa
716	Sub-Saharan Africa	Zimbabwe	1991	7.08563	Sub-Saharan Africa
40	Western Europe	Austria	1992	10.3416	Western Europe
56	Western Europe	Belgium	1992	9.54018	Western Europe
250	Western Europe	France	1992	9.5762	Western Europe
276	Western Europe	Germany	1992	12.4017	Western Europe
528	Western Europe	Netherlands	1992	10.3646	Western Europe
756	Western Europe	Switzerland	1992	12.3065	Western Europe
208	Western Europe	Denmark	1992	10.6628	Western Europe
233	Eastern Europe	Estonia	1992	10.2041	Eastern Europe
246	Western Europe	Finland	1992	10.2955	Western Europe
352	Western Europe	Iceland	1992	9.68958	#N/A
372	Western Europe	Ireland	1992	9.24936	Western Europe
428	Eastern Europe	Latvia	1992	10.031	Eastern Europe
440	Eastern Europe	Lithuania	1992	9.66646	Eastern Europe
578	Western Europe	Norway	1992	11.4694	Western Europe
752	Western Europe	Sweden	1992	10.8888	Western Europe
826	Western Europe	United Kingdom	1992	11.6747	Western Europe
300	Western Europe	Greece	1992	8.49129	Western Europe
380	Western Europe	Italy	1992	8.56132	Western Europe
620	Western Europe	Portugal	1992	5.74323	Western Europe
724	Western Europe	Spain	1992	8.07478	Western Europe
112	Eastern Europe	Belarus	1992	9.6183	Eastern Europe
100	Eastern Europe	Bulgaria	1992	9.49811	Eastern Europe
203	Eastern Europe	Czech Republic	1992	10.4286	Eastern Europe
348	Eastern Europe	Hungary	1992	9.60759	Eastern Europe
616	Eastern Europe	Poland	1992	7.75554	Eastern Europe
498	Eastern Europe	Republic of Moldova	1992	9.45682	Eastern Europe
642	Eastern Europe	Romania	1992	9.32416	Eastern Europe
643	Eastern Europe	Russian Federation	1992	10.4919	Eastern Europe
703	Eastern Europe	Slovakia	1992	10.2348	Eastern Europe
804	Eastern Europe	Ukraine	1992	10.0735	Eastern Europe
124	Western Offshoots	Canada	1992	11.9056	Western Offshoots
840	Western Offshoots	United States of America	1992	12.0394	Western Offshoots
52	Latin America and Caribbean	Barbados	1992	9.05949	#N/A
192	Latin America and Caribbean	Cuba	1992	7.41644	Latin America and Caribean
214	Latin America and Caribbean	Dominican Republic	1992	4.89001	Latin America and Caribean
332	Latin America and Caribbean	Haiti	1992	3.19255	Latin America and Caribbean
388	Latin America and Caribbean	Jamaica	1992	7.94738	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1992	10.5056	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1992	9.03703	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1992	5.9917	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1992	4.66976	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1992	4.07121	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1992	4.80265	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1992	7.13854	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1992	5.43959	Latin America and Caribean
591	Latin America and Caribbean	Panama	1992	7.87612	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1992	7.52639	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1992	7.16392	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1992	6.40639	Latin America and Caribean
152	Latin America and Caribbean	Chile	1992	8.70993	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1992	6.16404	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1992	7.34874	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1992	7.65596	#N/A
600	Latin America and Caribbean	Paraguay	1992	5.8436	Latin America and Caribean
604	Latin America and Caribbean	Peru	1992	7.35712	Latin America and Caribean
858	Latin America and Caribbean	Uruguay	1992	7.30396	Latin America and Caribean
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1992	5.33849	Latin America and Caribean
36	Western Offshoots	Australia	1992	12.2342	Western Offshoots
554	Western Offshoots	New Zealand	1992	10.7999	Western Offshoots
242	South and South-East Asia	Fiji	1992	7.02692	#N/A
4	South and South-East Asia	Afghanistan	1992	1.8836	South and South-East Asia
50	South and South-East Asia	Bangladesh	1992	3.52122	South and South-East Asia
356	South and South-East Asia	India	1992	3.53273	South and South-East Asia
364	MENA	Iran (Islamic Republic of)	1992	3.94638	MENA
524	South and South-East Asia	Nepal	1992	1.98509	South and South-East Asia
586	South and South-East Asia	Pakistan	1992	2.99382	South and South-East Asia
144	South and South-East Asia	Sri Lanka	1992	6.40427	South and South-East Asia
9003	#N/A	Tibet	1992	0.94692	#N/A
156	East Asia	China	1992	5.90192	East Asia
392	East Asia	Japan	1992	11.4261	East Asia
410	East Asia	Korea	1992	9.81531	East Asia
9002	East Asia	Taiwan	1992	8.58656	East Asia
116	South and South-East Asia	Cambodia	1992	5.45022	South and South-East Asia
418	South and South-East Asia	Lao People's Democratic Republic	1992	3.86408	South and South-East Asia
458	South and South-East Asia	Malaysia	1992	7.93553	South and South-East Asia
104	South and South-East Asia	Myanmar	1992	3.73389	South and South-East Asia
608	South and South-East Asia	Philippines	1992	7.25738	South and South-East Asia
702	South and South-East Asia	Singapore	1992	7.3656	South and South-East Asia
764	South and South-East Asia	Thailand	1992	6.41029	South and South-East Asia
704	South and South-East Asia	Viet Nam	1992	4.37507	South and South-East Asia
51	Eastern Europe	Armenia	1992	10.5875	Eastern Europe
31	Eastern Europe	Azerbaijan	1992	10.6906	Eastern Europe
196	MENA	Cyprus	1992	7.7908	#N/A
268	Eastern Europe	Georgia	1992	10.6	Eastern Europe
368	MENA	Iraq	1992	4.83575	MENA
376	MENA	Israel	1992	10.0148	MENA
400	MENA	Jordan	1992	6.66533	MENA
422	MENA	Lebanon	1992	7.09753	MENA
275	MENA	Palestinian Authority	1992	8.90935	MENA
682	MENA	Saudi Arabia	1992	6.21375	MENA
760	MENA	Syrian Arab Republic	1992	5.54883	MENA
792	MENA	Turkey	1992	5.28191	MENA
398	Eastern Europe	Kazakhstan	1992	10.2839	Eastern Europe
417	Eastern Europe	Kyrgyzstan	1992	10.084	Eastern Europe
762	Eastern Europe	Tajikistan	1992	9.75427	Eastern Europe
860	Eastern Europe	Uzbekistan	1992	10.1937	Eastern Europe
12	MENA	Algeria	1992	4.97284	MENA
818	MENA	Egypt	1992	5.31962	MENA
434	MENA	Libya	1992	5.20709	MENA
504	MENA	Morocco	1992	2.63542	MENA
788	MENA	Tunisia	1992	3.27672	MENA
204	Sub-Saharan Africa	Benin	1992	1.72372	Sub-Saharan Africa
854	Sub-Saharan Africa	Burkina Faso	1992	0.494408	Sub-Saharan Africa
384	Sub-Saharan Africa	Cote d'Ivoire	1992	2.6171	Sub-Saharan Africa
270	Sub-Saharan Africa	Gambia	1992	2.22354	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1992	4.78766	Sub-Saharan Africa
324	Sub-Saharan Africa	Guinea	1992	1.87276	Sub-Saharan Africa
430	Sub-Saharan Africa	Liberia	1992	2.91867	Sub-Saharan Africa
466	Sub-Saharan Africa	Mali	1992	0.879045	Sub-Saharan Africa
478	Sub-Saharan Africa	Mauritania	1992	2.75319	Sub-Saharan Africa
562	Sub-Saharan Africa	Niger	1992	0.808215	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1992	2.90862	Sub-Saharan Africa
686	Sub-Saharan Africa	Senegal	1992	2.30001	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1992	2.91691	Sub-Saharan Africa
768	Sub-Saharan Africa	Togo	1992	3.51218	Sub-Saharan Africa
24	Sub-Saharan Africa	Angola	1992	1.96845	Sub-Saharan Africa
120	Sub-Saharan Africa	Cameroon	1992	4.10279	Sub-Saharan Africa
140	Sub-Saharan Africa	Central African Republic	1992	2.27388	Sub-Saharan Africa
148	Sub-Saharan Africa	Chad	1992	3.23471	Sub-Saharan Africa
178	Sub-Saharan Africa	Congo	1992	5.39524	Sub-Saharan Africa
180	Sub-Saharan Africa	Democratic Republic of the Congo	1992	3.22267	Sub-Saharan Africa
266	Sub-Saharan Africa	Gabon	1992	4.48562	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1992	7.79969	Sub-Saharan Africa
426	Sub-Saharan Africa	Lesotho	1992	4.54	Sub-Saharan Africa
516	Sub-Saharan Africa	Namibia	1992	6.18807	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1992	6.0516	Sub-Saharan Africa
748	Sub-Saharan Africa	Swaziland	1992	6.15	Sub-Saharan Africa
108	Sub-Saharan Africa	Burundi	1992	1.25713	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1992	5.27893	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1992	3.22864	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1992	3.23745	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1992	6.82253	Sub-Saharan Africa
508	Sub-Saharan Africa	Mozambique	1992	2.06775	Sub-Saharan Africa
646	Sub-Saharan Africa	Rwanda	1992	2.17918	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1992	9.26288	Sub-Saharan Africa
706	Sub-Saharan Africa	Somalia	1992	0.931993	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1992	2.73575	Sub-Saharan Africa
834	Sub-Saharan Africa	United Republic of Tanzania	1992	2.92771	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1992	5.39668	Sub-Saharan Africa
716	Sub-Saharan Africa	Zimbabwe	1992	7.19026	Sub-Saharan Africa
40	Western Europe	Austria	1993	10.4317	Western Europe
56	Western Europe	Belgium	1993	9.59603	Western Europe
250	Western Europe	France	1993	9.60023	Western Europe
276	Western Europe	Germany	1993	12.4637	Western Europe
528	Western Europe	Netherlands	1993	10.4309	Western Europe
756	Western Europe	Switzerland	1993	12.3016	Western Europe
208	Western Europe	Denmark	1993	10.7525	Western Europe
233	Eastern Europe	Estonia	1993	10.4075	Eastern Europe
246	Western Europe	Finland	1993	10.3484	Western Europe
352	Western Europe	Iceland	1993	9.69747	#N/A
372	Western Europe	Ireland	1993	9.30866	Western Europe
428	Eastern Europe	Latvia	1993	10.058	Eastern Europe
440	Eastern Europe	Lithuania	1993	9.74979	Eastern Europe
578	Western Europe	Norway	1993	11.5327	Western Europe
752	Western Europe	Sweden	1993	10.8638	Western Europe
826	Western Europe	United Kingdom	1993	11.8039	Western Europe
300	Western Europe	Greece	1993	8.59381	Western Europe
380	Western Europe	Italy	1993	8.67063	Western Europe
620	Western Europe	Portugal	1993	5.86058	Western Europe
724	Western Europe	Spain	1993	8.1383	Western Europe
112	Eastern Europe	Belarus	1993	9.65962	Eastern Europe
100	Eastern Europe	Bulgaria	1993	9.61368	Eastern Europe
203	Eastern Europe	Czech Republic	1993	10.4873	Eastern Europe
348	Eastern Europe	Hungary	1993	9.66211	Eastern Europe
616	Eastern Europe	Poland	1993	7.86178	Eastern Europe
498	Eastern Europe	Republic of Moldova	1993	9.53064	Eastern Europe
642	Eastern Europe	Romania	1993	9.42604	Eastern Europe
643	Eastern Europe	Russian Federation	1993	10.7013	Eastern Europe
703	Eastern Europe	Slovakia	1993	10.3023	Eastern Europe
804	Eastern Europe	Ukraine	1993	10.2357	Eastern Europe
124	Western Offshoots	Canada	1993	12.0233	Western Offshoots
840	Western Offshoots	United States of America	1993	12.0262	Western Offshoots
52	Latin America and Caribbean	Barbados	1993	9.10732	#N/A
192	Latin America and Caribbean	Cuba	1993	7.54149	Latin America and Caribean
214	Latin America and Caribbean	Dominican Republic	1993	4.90865	Latin America and Caribean
332	Latin America and Caribbean	Haiti	1993	3.26212	Latin America and Caribbean
388	Latin America and Caribbean	Jamaica	1993	8.0029	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1993	10.6539	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1993	9.05585	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1993	6.07266	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1993	4.70096	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1993	4.18077	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1993	4.85295	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1993	7.22255	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1993	5.54385	Latin America and Caribean
591	Latin America and Caribbean	Panama	1993	7.9505	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1993	7.53306	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1993	7.215	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1993	6.44491	Latin America and Caribean
152	Latin America and Caribbean	Chile	1993	8.73881	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1993	6.25206	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1993	7.4622	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1993	7.76267	#N/A
600	Latin America and Caribbean	Paraguay	1993	5.82394	Latin America and Caribean
604	Latin America and Caribbean	Peru	1993	7.37253	Latin America and Caribean
858	Latin America and Caribbean	Uruguay	1993	7.32078	Latin America and Caribean
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1993	5.36288	Latin America and Caribean
36	Western Offshoots	Australia	1993	12.3706	Western Offshoots
554	Western Offshoots	New Zealand	1993	10.8842	Western Offshoots
242	South and South-East Asia	Fiji	1993	6.99875	#N/A
4	South and South-East Asia	Afghanistan	1993	2.00912	South and South-East Asia
50	South and South-East Asia	Bangladesh	1993	3.69325	South and South-East Asia
356	South and South-East Asia	India	1993	3.66964	South and South-East Asia
364	MENA	Iran (Islamic Republic of)	1993	4.09313	MENA
524	South and South-East Asia	Nepal	1993	2.15836	South and South-East Asia
586	South and South-East Asia	Pakistan	1993	3.10025	South and South-East Asia
144	South and South-East Asia	Sri Lanka	1993	6.45537	South and South-East Asia
9003	#N/A	Tibet	1993	0.996732	#N/A
156	East Asia	China	1993	5.97446	East Asia
392	East Asia	Japan	1993	11.479	East Asia
410	East Asia	Korea	1993	9.9431	East Asia
9002	East Asia	Taiwan	1993	8.71788	East Asia
116	South and South-East Asia	Cambodia	1993	5.48504	South and South-East Asia
418	South and South-East Asia	Lao People's Democratic Republic	1993	3.95568	South and South-East Asia
458	South and South-East Asia	Malaysia	1993	8.06324	South and South-East Asia
104	South and South-East Asia	Myanmar	1993	3.81695	South and South-East Asia
608	South and South-East Asia	Philippines	1993	7.3534	South and South-East Asia
702	South and South-East Asia	Singapore	1993	7.68519	South and South-East Asia
764	South and South-East Asia	Thailand	1993	6.4752	South and South-East Asia
704	South and South-East Asia	Viet Nam	1993	4.44117	South and South-East Asia
51	Eastern Europe	Armenia	1993	10.6293	Eastern Europe
31	Eastern Europe	Azerbaijan	1993	10.7335	Eastern Europe
196	MENA	Cyprus	1993	7.91589	#N/A
268	Eastern Europe	Georgia	1993	10.641	Eastern Europe
368	MENA	Iraq	1993	4.97958	MENA
376	MENA	Israel	1993	10.0633	MENA
400	MENA	Jordan	1993	6.71371	MENA
422	MENA	Lebanon	1993	7.12949	MENA
275	MENA	Palestinian Authority	1993	8.97152	MENA
682	MENA	Saudi Arabia	1993	6.35491	MENA
760	MENA	Syrian Arab Republic	1993	5.70772	MENA
792	MENA	Turkey	1993	5.39416	MENA
398	Eastern Europe	Kazakhstan	1993	10.4283	Eastern Europe
417	Eastern Europe	Kyrgyzstan	1993	10.1226	Eastern Europe
762	Eastern Europe	Tajikistan	1993	9.77911	Eastern Europe
860	Eastern Europe	Uzbekistan	1993	10.2546	Eastern Europe
12	MENA	Algeria	1993	5.08551	MENA
818	MENA	Egypt	1993	5.4787	MENA
434	MENA	Libya	1993	5.26302	MENA
504	MENA	Morocco	1993	2.74119	MENA
788	MENA	Tunisia	1993	3.30524	MENA
204	Sub-Saharan Africa	Benin	1993	1.74445	Sub-Saharan Africa
854	Sub-Saharan Africa	Burkina Faso	1993	0.529315	Sub-Saharan Africa
384	Sub-Saharan Africa	Cote d'Ivoire	1993	2.69701	Sub-Saharan Africa
270	Sub-Saharan Africa	Gambia	1993	2.36744	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1993	4.83853	Sub-Saharan Africa
324	Sub-Saharan Africa	Guinea	1993	1.94869	Sub-Saharan Africa
430	Sub-Saharan Africa	Liberia	1993	2.93479	Sub-Saharan Africa
466	Sub-Saharan Africa	Mali	1993	0.866623	Sub-Saharan Africa
478	Sub-Saharan Africa	Mauritania	1993	2.82801	Sub-Saharan Africa
562	Sub-Saharan Africa	Niger	1993	0.84982	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1993	3.03137	Sub-Saharan Africa
686	Sub-Saharan Africa	Senegal	1993	2.36708	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1993	2.9812	Sub-Saharan Africa
768	Sub-Saharan Africa	Togo	1993	3.58284	Sub-Saharan Africa
24	Sub-Saharan Africa	Angola	1993	2.0145	Sub-Saharan Africa
120	Sub-Saharan Africa	Cameroon	1993	4.19198	Sub-Saharan Africa
140	Sub-Saharan Africa	Central African Republic	1993	2.3443	Sub-Saharan Africa
148	Sub-Saharan Africa	Chad	1993	3.28818	Sub-Saharan Africa
178	Sub-Saharan Africa	Congo	1993	5.43469	Sub-Saharan Africa
180	Sub-Saharan Africa	Democratic Republic of the Congo	1993	3.27576	Sub-Saharan Africa
266	Sub-Saharan Africa	Gabon	1993	4.4891	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1993	8.13312	Sub-Saharan Africa
426	Sub-Saharan Africa	Lesotho	1993	4.628	Sub-Saharan Africa
516	Sub-Saharan Africa	Namibia	1993	6.14674	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1993	6.22993	Sub-Saharan Africa
748	Sub-Saharan Africa	Swaziland	1993	6.28	Sub-Saharan Africa
108	Sub-Saharan Africa	Burundi	1993	1.35026	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1993	5.39554	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1993	3.3455	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1993	3.24436	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1993	6.96263	Sub-Saharan Africa
508	Sub-Saharan Africa	Mozambique	1993	2.11407	Sub-Saharan Africa
646	Sub-Saharan Africa	Rwanda	1993	2.30004	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1993	9.35754	Sub-Saharan Africa
706	Sub-Saharan Africa	Somalia	1993	0.979145	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1993	2.81268	Sub-Saharan Africa
834	Sub-Saharan Africa	United Republic of Tanzania	1993	2.98094	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1993	5.50236	Sub-Saharan Africa
